"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.64457446268702,0.669,0.347,0,"2","FURIN"
0,1.63172686531996,0.482,0.201,0,"2","EVA1B"
0,1.61441019726093,0.619,0.306,0,"2","ID2"
0,1.60503175091211,0.484,0.22,0,"2","CDC42EP3"
0,1.58447447669411,0.307,0.121,0,"2","DEC1"
0,1.58349025669883,0.426,0.182,0,"2","SNED1"
0,1.57875669244214,0.385,0.19,0,"2","OSM"
0,1.57687992832088,0.94,0.69,0,"2","LGALS1"
0,1.57003940163334,0.265,0.101,0,"2","PHLDA1"
4.44089209850063e-16,1.5681046939029,0.263,0.118,9.08828567958153e-12,"2","ABCG1"
0,1.52132188146889,0.294,0.108,0,"2","LINC002481"
0,1.49253100670777,0.687,0.383,0,"2","GLIPR1"
0,1.48170481172623,0.924,0.6,0,"2","ANXA2"
0,1.47665972942077,0.339,0.15,0,"2","MMP25"
0,1.46898681321317,0.619,0.328,0,"2","HLA-DRB1"
0,1.46376966367252,0.593,0.419,0,"2","ALOX5AP"
2.08721928629529e-13,1.46144367625336,0.296,0.158,4.27149426940332e-09,"2","IL9R"
0,1.44482036982759,0.278,0.105,0,"2","MAP1LC3A"
0,1.44461795716038,0.265,0.112,0,"2","CD84"
0,1.43958676109428,0.469,0.235,0,"2","LMO4"
0,1.42901756791617,0.562,0.264,0,"2","CALHM2"
0,1.40904528865937,0.267,0.102,0,"2","KIAA0825"
0,1.39545414316185,0.383,0.162,0,"2","ITGAM"
0,1.39133228660138,0.704,0.417,0,"2","TNF"
0,1.390481371435,0.428,0.198,0,"2","ZFYVE28"
6.66133814775094e-16,1.38975825616272,0.286,0.135,1.36324285193723e-11,"2","ARL4A"
0,1.38558264754071,0.352,0.157,0,"2","USP46"
0,1.38402984177685,0.428,0.182,0,"2","RUNX2"
0,1.37592547313885,0.502,0.229,0,"2","AL606807.1"
0,1.35543260661768,0.451,0.264,0,"2","UBXN11"
1.99840144432528e-15,1.3455307325777,0.278,0.133,4.08972855581169e-11,"2","KIAA1671"
0,1.32163957410947,0.994,0.882,0,"2","S100A4"
0,1.30392689124918,0.436,0.231,0,"2","CLSTN3"
1.17683640610267e-14,1.30367400974986,0.272,0.131,2.40839570508911e-10,"2","TNFSF14"
0,1.30342904703601,0.613,0.386,0,"2","HLA-DPB1"
2.25153229393982e-13,1.30124874331579,0.37,0.219,4.60776083954784e-09,"2","CLIC3"
0,1.29099728968774,0.566,0.277,0,"2","PYHIN1"
0,1.27823340278542,0.545,0.326,0,"2","SYTL2"
0,1.27698412882074,0.395,0.176,0,"2","PRDM1"
0,1.26978585467435,0.57,0.289,0,"2","DUSP5"
0,1.26730695098228,0.568,0.289,0,"2","CD59"
0,1.26259699668492,0.586,0.349,0,"2","GYG1"
0,1.25898594644373,0.486,0.26,0,"2","SMCO4"
0,1.2572379875868,0.527,0.229,0,"2","TNFRSF4"
0,1.24258987261654,0.669,0.468,0,"2","HLA-DPA1"
0,1.23447272512707,0.951,0.754,0,"2","AHNAK"
0,1.20447294609077,0.525,0.295,0,"2","GPR68"
0,1.19770303823757,0.63,0.32,0,"2","MIR4435-2HG"
0,1.19764481484955,0.261,0.109,0,"2","MICAL2"
0,1.19733023465128,0.434,0.249,0,"2","ITM2C"
0,1.19130262076642,0.663,0.429,0,"2","MOSPD3"
3.63613583687084e-11,1.18982871738308,0.263,0.141,7.44135199015616e-07,"2","RGS16"
0,1.1813444549848,0.753,0.427,0,"2","NCF4"
0,1.17996176861246,0.891,0.634,0,"2","TNFRSF1B"
0,1.16963021414142,0.333,0.152,0,"2","CCDC50"
6.21724893790088e-15,1.16735876400164,0.482,0.33,1.27235999514141e-10,"2","CXCR3"
6.84670098394236e-11,1.16195364134309,0.319,0.19,1.4011773563638e-06,"2","SLC1A4"
0,1.16126556065679,0.696,0.481,0,"2","GZMA"
5.54667423102728e-13,1.15660040227363,0.263,0.126,1.13512688137973e-08,"2","PHLDA3"
0,1.15404999680058,0.403,0.205,0,"2","DUSP6"
0,1.14657584178474,0.949,0.824,0,"2","CTSC"
2.88657986402541e-15,1.14464280011924,0.397,0.229,5.907385691728e-11,"2","NFIL3"
0,1.14295196792132,0.745,0.49,0,"2","SLAMF1"
0,1.13837865479624,0.743,0.435,0,"2","PREX1"
0,1.13714311048096,0.93,0.736,0,"2","OSTF1"
0,1.13690892235393,0.482,0.277,0,"2","RCBTB2"
0,1.13585353325897,0.716,0.583,0,"2","JAML"
0,1.13041099136273,0.549,0.309,0,"2","ANTXR2"
1.0991207943789e-13,1.12958219259541,0.331,0.18,2.24935070569643e-09,"2","FDXR"
0,1.12846644749697,0.677,0.43,0,"2","NPDC1"
0,1.11982048054706,0.426,0.221,0,"2","PERP"
1.91846538655227e-13,1.10611577147874,0.255,0.118,3.92613941357922e-09,"2","EGR1"
0,1.09680739104968,0.695,0.41,0,"2","HLA-DRA"
1.74971148680925e-13,1.08545593403569,0.309,0.164,3.58078455775512e-09,"2","CYSTM1"
0,1.07550438177569,0.578,0.373,0,"2","CREM"
0,1.07350012388415,0.804,0.633,0,"2","CMTM6"
0,1.07025629562982,0.66,0.389,0,"2","CD58"
0,1.06252692633923,0.368,0.182,0,"2","CTNNA1"
0,1.06236916695954,0.42,0.231,0,"2","TIGAR"
0,1.06170444818642,0.523,0.312,0,"2","TPST2"
0,1.05882298704253,0.761,0.502,0,"2","PHTF2"
0,1.0545584354173,0.553,0.342,0,"2","IER5"
0,1.05191002801139,0.819,0.581,0,"2","LIMS1"
0,1.04816269191594,0.817,0.652,0,"2","TIMP1"
0,1.0444909542061,0.868,0.612,0,"2","MYO1F"
0,1.03894372777065,0.788,0.499,0,"2","NIBAN1"
0,1.03778372184014,0.556,0.32,0,"2","PRNP"
0,1.03496770514553,0.862,0.598,0,"2","CYTOR"
0,1.02940142485303,0.875,0.61,0,"2","C12orf75"
8.80184813922824e-13,1.02883537989847,0.339,0.187,1.80129822169306e-08,"2","SMAD7"
2.22044604925031e-16,1.02733635593594,0.409,0.228,4.54414283979077e-12,"2","SYT11"
0,1.026490009836,0.506,0.303,0,"2","CDKN2A"
1.26565424807268e-14,1.02627696178908,0.344,0.182,2.59016141868074e-10,"2","FBXL6"
0,1.02593720930539,0.947,0.754,0,"2","IL10RA"
